created_at,mac,rssi,interface
2022-04-06 12:20:57.028461,DF:99:1C:50:22:47,-76,ESP32_1
2022-04-06 12:20:57.118566,DF:99:1C:50:22:47,-91,ESP32_3
2022-04-06 12:20:58.659674,D8:01:00:07:6B:5C,-90,ESP32_6
2022-04-06 12:20:59.920111,DF:99:1C:50:22:47,-92,ESP32_6
2022-04-06 12:21:00.525646,DC:2C:6E:18:84:EB,-97,ESP32_2
2022-04-06 12:21:01.343884,DC:2C:6E:18:84:EB,-93,ESP32_5
2022-04-06 12:21:02.440270,DC:2C:6E:18:84:EB,-95,ESP32_3
2022-04-06 12:21:03.264707,DC:2C:6E:18:84:EB,-92,ESP32_6
2022-04-06 12:21:06.320461,DC:2C:6E:18:84:EB,-92,ESP32_5
2022-04-06 12:21:06.472370,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:21:06.526212,DC:2C:6E:18:84:EB,-82,ESP32_1
2022-04-06 12:21:07.268768,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:21:07.362410,DC:2C:6E:18:84:EB,-72,ESP32_1
2022-04-06 12:21:11.183034,D8:01:00:07:6B:5C,-79,ESP32_1
2022-04-06 12:21:11.252571,DC:2C:6E:18:84:EB,-72,ESP32_6
2022-04-06 12:21:11.259011,D8:01:00:07:6B:5C,-93,ESP32_3
2022-04-06 12:21:12.284677,DC:2C:6E:18:84:EB,-79,ESP32_6
2022-04-06 12:21:14.922606,DF:99:1C:50:22:47,-94,ESP32_6
2022-04-06 12:21:15.242803,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:21:15.506282,DC:2C:6E:18:84:EB,-69,ESP32_1
2022-04-06 12:21:15.558730,DC:2C:6E:18:84:EB,-81,ESP32_3
2022-04-06 12:21:15.709624,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:21:16.281482,DC:2C:6E:18:84:EB,-92,ESP32_6
2022-04-06 12:21:16.394065,DC:2C:6E:18:84:EB,-68,ESP32_1
2022-04-06 12:21:17.596284,D8:01:00:07:6B:5C,-83,ESP32_6
2022-04-06 12:21:17.707071,DF:99:1C:50:22:47,-71,ESP32_1
2022-04-06 12:21:17.707525,DF:99:1C:50:22:47,-83,ESP32_3
2022-04-06 12:21:18.875581,D8:01:00:07:6B:5C,-98,ESP32_7
2022-04-06 12:21:19.407312,DC:2C:6E:18:84:EB,-91,ESP32_7
2022-04-06 12:21:19.464407,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:21:19.540265,DC:2C:6E:18:84:EB,-73,ESP32_1
2022-04-06 12:21:20.226221,D8:01:00:07:6B:5C,-98,ESP32_7
2022-04-06 12:21:20.270229,D8:01:00:07:6B:5C,-86,ESP32_3
2022-04-06 12:21:20.305644,D8:01:00:07:6B:5C,-76,ESP32_1
2022-04-06 12:21:20.452472,DC:2C:6E:18:84:EB,-71,ESP32_1
2022-04-06 12:21:20.467034,DC:2C:6E:18:84:EB,-82,ESP32_3
2022-04-06 12:21:22.716161,DF:99:1C:50:22:47,-82,ESP32_6
2022-04-06 12:21:24.127331,D8:01:00:07:6B:5C,-96,ESP32_7
2022-04-06 12:21:24.137352,D8:01:00:07:6B:5C,-81,ESP32_1
2022-04-06 12:21:25.285794,DC:2C:6E:18:84:EB,-86,ESP32_6
2022-04-06 12:21:25.474876,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:21:26.637796,D8:01:00:07:6B:5C,-77,ESP32_6
2022-04-06 12:21:27.718888,D8:01:00:07:6B:5C,-77,ESP32_1
2022-04-06 12:21:27.776786,D8:01:00:07:6B:5C,-83,ESP32_3
2022-04-06 12:21:28.364141,DC:2C:6E:18:84:EB,-73,ESP32_1
2022-04-06 12:21:29.228597,D8:01:00:07:6B:5C,-95,ESP32_5
2022-04-06 12:21:29.643683,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:21:30.393559,DC:2C:6E:18:84:EB,-83,ESP32_6
2022-04-06 12:21:31.253406,DC:2C:6E:18:84:EB,-88,ESP32_5
2022-04-06 12:21:31.857777,D8:01:00:07:6B:5C,-76,ESP32_6
2022-04-06 12:21:32.973604,DF:99:1C:50:22:47,-96,ESP32_6
2022-04-06 12:21:33.064125,DF:99:1C:50:22:47,-81,ESP32_3
2022-04-06 12:21:33.072754,D8:01:00:07:6B:5C,-79,ESP32_6
2022-04-06 12:21:33.073254,DF:99:1C:50:22:47,-87,ESP32_1
2022-04-06 12:21:33.259447,D8:01:00:07:6B:5C,-83,ESP32_3
2022-04-06 12:21:33.573718,DC:2C:6E:18:84:EB,-81,ESP32_3
2022-04-06 12:21:34.385342,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:21:35.624166,DF:99:1C:50:22:47,-89,ESP32_1
2022-04-06 12:21:35.652774,D8:01:00:07:6B:5C,-84,ESP32_1
2022-04-06 12:21:35.659830,DF:99:1C:50:22:47,-92,ESP32_3
2022-04-06 12:21:35.712107,D8:01:00:07:6B:5C,-85,ESP32_6
2022-04-06 12:21:35.815829,D8:01:00:07:6B:5C,-83,ESP32_3
2022-04-06 12:21:37.707056,DC:2C:6E:18:84:EB,-70,ESP32_1
2022-04-06 12:21:38.449101,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:21:38.452952,D8:01:00:07:6B:5C,-94,ESP32_2
2022-04-06 12:21:38.725190,DC:2C:6E:18:84:EB,-72,ESP32_1
2022-04-06 12:21:39.353220,DC:2C:6E:18:84:EB,-97,ESP32_7
2022-04-06 12:21:39.530721,DC:2C:6E:18:84:EB,-75,ESP32_1
2022-04-06 12:21:39.534861,D8:01:00:07:6B:5C,-83,ESP32_6
2022-04-06 12:21:40.975352,D8:01:00:07:6B:5C,-96,ESP32_5
2022-04-06 12:21:42.108864,D8:01:00:07:6B:5C,-89,ESP32_3
2022-04-06 12:21:42.212395,D8:01:00:07:6B:5C,-99,ESP32_2
2022-04-06 12:21:42.227003,D8:01:00:07:6B:5C,-80,ESP32_6
2022-04-06 12:21:42.394006,DC:2C:6E:18:84:EB,-82,ESP32_3
2022-04-06 12:21:42.641001,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:21:43.507148,D8:01:00:07:6B:5C,-85,ESP32_6
2022-04-06 12:21:45.302439,DC:2C:6E:18:84:EB,-95,ESP32_5
2022-04-06 12:21:45.424700,DC:2C:6E:18:84:EB,-93,ESP32_3
2022-04-06 12:21:45.978787,D8:01:00:07:6B:5C,-81,ESP32_3
2022-04-06 12:21:46.062420,D8:01:00:07:6B:5C,-86,ESP32_1
2022-04-06 12:21:46.067922,D8:01:00:07:6B:5C,-84,ESP32_6
2022-04-06 12:21:46.505980,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:21:47.314807,DC:2C:6E:18:84:EB,-89,ESP32_6
2022-04-06 12:21:48.645563,DF:99:1C:50:22:47,-92,ESP32_1
2022-04-06 12:21:49.854147,D8:01:00:07:6B:5C,-78,ESP32_1
2022-04-06 12:21:49.860932,D8:01:00:07:6B:5C,-82,ESP32_6
2022-04-06 12:21:50.115701,D8:01:00:07:6B:5C,-85,ESP32_3
2022-04-06 12:21:50.407151,DC:2C:6E:18:84:EB,-97,ESP32_2
2022-04-06 12:21:51.306741,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:21:51.376712,DC:2C:6E:18:84:EB,-71,ESP32_1
2022-04-06 12:21:51.390415,DC:2C:6E:18:84:EB,-85,ESP32_3
2022-04-06 12:21:53.462764,DC:2C:6E:18:84:EB,-97,ESP32_5
2022-04-06 12:21:53.548137,D8:01:00:07:6B:5C,-88,ESP32_6
2022-04-06 12:21:53.754771,D8:01:00:07:6B:5C,-80,ESP32_1
2022-04-06 12:21:53.868732,D8:01:00:07:6B:5C,-90,ESP32_3
2022-04-06 12:21:55.274953,DC:2C:6E:18:84:EB,-96,ESP32_3
2022-04-06 12:21:55.425578,DC:2C:6E:18:84:EB,-89,ESP32_6
2022-04-06 12:21:56.157627,D8:01:00:07:6B:5C,-98,ESP32_5
2022-04-06 12:21:56.284446,DC:2C:6E:18:84:EB,-90,ESP32_6
2022-04-06 12:21:56.310348,DC:2C:6E:18:84:EB,-71,ESP32_1
2022-04-06 12:21:56.313499,DC:2C:6E:18:84:EB,-78,ESP32_1
2022-04-06 12:21:57.275445,D8:01:00:07:6B:5C,-96,ESP32_5
2022-04-06 12:21:58.707485,D8:01:00:07:6B:5C,-80,ESP32_1
2022-04-06 12:21:59.401632,DC:2C:6E:18:84:EB,-91,ESP32_6
2022-04-06 12:21:59.413840,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:21:59.607193,D8:01:00:07:6B:5C,-80,ESP32_6
2022-04-06 12:22:00.320255,DC:2C:6E:18:84:EB,-80,ESP32_1
2022-04-06 12:22:02.389884,DC:2C:6E:18:84:EB,-92,ESP32_7
2022-04-06 12:22:03.318675,DC:2C:6E:18:84:EB,-95,ESP32_5
2022-04-06 12:22:03.320192,DC:2C:6E:18:84:EB,-92,ESP32_7
2022-04-06 12:22:04.383513,DC:2C:6E:18:84:EB,-62,ESP32_1
2022-04-06 12:22:05.124054,D8:01:00:07:6B:5C,-82,ESP32_1
2022-04-06 12:22:07.390999,DC:2C:6E:18:84:EB,-89,ESP32_5
2022-04-06 12:22:07.594141,D8:01:00:07:6B:5C,-75,ESP32_1
2022-04-06 12:22:08.326607,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:22:09.119198,DF:99:1C:50:22:47,-89,ESP32_6
2022-04-06 12:22:09.131892,DF:99:1C:50:22:47,-94,ESP32_3
2022-04-06 12:22:09.312341,DC:2C:6E:18:84:EB,-76,ESP32_1
2022-04-06 12:22:09.398213,DC:2C:6E:18:84:EB,-82,ESP32_3
2022-04-06 12:22:10.204023,D8:01:00:07:6B:5C,-91,ESP32_5
2022-04-06 12:22:11.323960,DC:2C:6E:18:84:EB,-85,ESP32_5
2022-04-06 12:22:11.455751,D8:01:00:07:6B:5C,-86,ESP32_6
2022-04-06 12:22:11.558341,D8:01:00:07:6B:5C,-89,ESP32_3
2022-04-06 12:22:11.695777,DF:99:1C:50:22:47,-97,ESP32_6
2022-04-06 12:22:13.516012,DC:2C:6E:18:84:EB,-92,ESP32_6
2022-04-06 12:22:13.700475,DC:2C:6E:18:84:EB,-92,ESP32_3
2022-04-06 12:22:14.237855,D8:01:00:07:6B:5C,-75,ESP32_1
2022-04-06 12:22:14.353544,DC:2C:6E:18:84:EB,-90,ESP32_7
2022-04-06 12:22:15.296106,DC:2C:6E:18:84:EB,-90,ESP32_7
2022-04-06 12:22:15.398230,DC:2C:6E:18:84:EB,-91,ESP32_5
2022-04-06 12:22:16.312690,DC:2C:6E:18:84:EB,-88,ESP32_7
2022-04-06 12:22:16.608544,D8:01:00:07:6B:5C,-91,ESP32_5
2022-04-06 12:22:17.389298,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:22:17.613887,DC:2C:6E:18:84:EB,-89,ESP32_3
2022-04-06 12:22:17.931374,D8:01:00:07:6B:5C,-95,ESP32_3
2022-04-06 12:22:18.017815,D8:01:00:07:6B:5C,-84,ESP32_6
2022-04-06 12:22:18.133822,D8:01:00:07:6B:5C,-62,ESP32_1
2022-04-06 12:22:18.364022,DC:2C:6E:18:84:EB,-81,ESP32_7
2022-04-06 12:22:18.433131,DC:2C:6E:18:84:EB,-88,ESP32_1
2022-04-06 12:22:19.186456,D8:01:00:07:6B:5C,-95,ESP32_7
2022-04-06 12:22:19.200193,D8:01:00:07:6B:5C,-88,ESP32_5
2022-04-06 12:22:19.436370,DF:99:1C:50:22:47,-77,ESP32_6
2022-04-06 12:22:20.337025,DC:2C:6E:18:84:EB,-80,ESP32_7
2022-04-06 12:22:20.579635,D8:01:00:07:6B:5C,-68,ESP32_1
2022-04-06 12:22:21.312018,DC:2C:6E:18:84:EB,-93,ESP32_1
2022-04-06 12:22:21.337182,DC:2C:6E:18:84:EB,-79,ESP32_7
2022-04-06 12:22:23.071742,D8:01:00:07:6B:5C,-89,ESP32_7
2022-04-06 12:22:23.371713,D8:01:00:07:6B:5C,-94,ESP32_6
2022-04-06 12:22:23.391002,D8:01:00:07:6B:5C,-89,ESP32_5
2022-04-06 12:22:24.423147,D8:01:00:07:6B:5C,-84,ESP32_6
2022-04-06 12:22:24.426528,D8:01:00:07:6B:5C,-70,ESP32_1
2022-04-06 12:22:24.510831,DC:2C:6E:18:84:EB,-88,ESP32_2
2022-04-06 12:22:25.327474,DC:2C:6E:18:84:EB,-93,ESP32_5
2022-04-06 12:22:25.526741,DC:2C:6E:18:84:EB,-85,ESP32_2
2022-04-06 12:22:27.167548,DF:99:1C:50:22:47,-97,ESP32_3
2022-04-06 12:22:29.340458,DC:2C:6E:18:84:EB,-87,ESP32_7
2022-04-06 12:22:29.420516,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:22:29.536223,D8:01:00:07:6B:5C,-92,ESP32_7
2022-04-06 12:22:29.698818,DF:99:1C:50:22:47,-90,ESP32_1
2022-04-06 12:22:30.439398,DC:2C:6E:18:84:EB,-92,ESP32_1
2022-04-06 12:22:30.467870,DC:2C:6E:18:84:EB,-81,ESP32_7
2022-04-06 12:22:30.659106,DC:2C:6E:18:84:EB,-97,ESP32_3
2022-04-06 12:22:31.445722,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:22:32.398228,DC:2C:6E:18:84:EB,-89,ESP32_8
2022-04-06 12:22:34.324506,DC:2C:6E:18:84:EB,-85,ESP32_8
2022-04-06 12:22:34.757347,DF:99:1C:50:22:47,-96,ESP32_5
2022-04-06 12:22:34.760986,DF:99:1C:50:22:47,-89,ESP32_7
2022-04-06 12:22:34.864007,DF:99:1C:50:22:47,-93,ESP32_2
2022-04-06 12:22:35.454774,DC:2C:6E:18:84:EB,-95,ESP32_1
2022-04-06 12:22:35.999634,D8:01:00:07:6B:5C,-94,ESP32_5
2022-04-06 12:22:36.075838,D8:01:00:07:6B:5C,-70,ESP32_7
2022-04-06 12:22:37.319084,DF:99:1C:50:22:47,-90,ESP32_2
2022-04-06 12:22:37.319858,DF:99:1C:50:22:47,-98,ESP32_5
2022-04-06 12:22:37.322061,D8:01:00:07:6B:5C,-94,ESP32_8
2022-04-06 12:22:37.333728,DC:2C:6E:18:84:EB,-88,ESP32_2
2022-04-06 12:22:38.335470,DC:2C:6E:18:84:EB,-95,ESP32_2
2022-04-06 12:22:38.442914,DC:2C:6E:18:84:EB,-99,ESP32_5
2022-04-06 12:22:38.622703,D8:01:00:07:6B:5C,-96,ESP32_8
2022-04-06 12:22:42.341719,DC:2C:6E:18:84:EB,-95,ESP32_7
2022-04-06 12:22:43.334375,DC:2C:6E:18:84:EB,-95,ESP32_7
2022-04-06 12:22:43.336359,DC:2C:6E:18:84:EB,-90,ESP32_8
2022-04-06 12:22:44.539428,DC:2C:6E:18:84:EB,-86,ESP32_1
2022-04-06 12:22:44.901269,D8:01:00:07:6B:5C,-87,ESP32_8
2022-04-06 12:22:47.365936,DC:2C:6E:18:84:EB,-88,ESP32_2
2022-04-06 12:22:47.443765,DC:2C:6E:18:84:EB,-91,ESP32_8
2022-04-06 12:22:48.667000,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:22:49.972552,D8:01:00:07:6B:5C,-90,ESP32_1
2022-04-06 12:22:50.372296,DF:99:1C:50:22:47,-95,ESP32_1
2022-04-06 12:22:51.244563,D8:01:00:07:6B:5C,-96,ESP32_7
2022-04-06 12:22:51.339849,DC:2C:6E:18:84:EB,-93,ESP32_7
2022-04-06 12:22:51.442965,DC:2C:6E:18:84:EB,-93,ESP32_2
2022-04-06 12:22:52.733303,D8:01:00:07:6B:5C,-84,ESP32_1
2022-04-06 12:22:52.750079,DF:99:1C:50:22:47,-89,ESP32_7
2022-04-06 12:22:52.840799,D8:01:00:07:6B:5C,-91,ESP32_3
2022-04-06 12:22:55.360756,DC:2C:6E:18:84:EB,-88,ESP32_7
2022-04-06 12:22:56.379129,DC:2C:6E:18:84:EB,-87,ESP32_2
2022-04-06 12:22:56.434216,DC:2C:6E:18:84:EB,-88,ESP32_5
2022-04-06 12:22:57.392975,DC:2C:6E:18:84:EB,-83,ESP32_7
2022-04-06 12:22:57.397511,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:22:57.416029,DC:2C:6E:18:84:EB,-98,ESP32_6
2022-04-06 12:22:57.481027,DC:2C:6E:18:84:EB,-82,ESP32_7
2022-04-06 12:22:57.589110,D8:01:00:07:6B:5C,-96,ESP32_7
2022-04-06 12:22:58.875376,D8:01:00:07:6B:5C,-86,ESP32_3
2022-04-06 12:22:58.984776,D8:01:00:07:6B:5C,-93,ESP32_6
2022-04-06 12:22:59.071598,D8:01:00:07:6B:5C,-76,ESP32_1
2022-04-06 12:23:00.246470,D8:01:00:07:6B:5C,-94,ESP32_7
2022-04-06 12:23:00.433032,DC:2C:6E:18:84:EB,-93,ESP32_2
2022-04-06 12:23:01.382813,DC:2C:6E:18:84:EB,-91,ESP32_6
2022-04-06 12:23:01.527321,D8:01:00:07:6B:5C,-91,ESP32_6
2022-04-06 12:23:01.793727,D8:01:00:07:6B:5C,-85,ESP32_1
2022-04-06 12:23:02.353796,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:23:02.639730,DC:2C:6E:18:84:EB,-69,ESP32_1
2022-04-06 12:23:03.182979,DF:99:1C:50:22:47,-91,ESP32_6
2022-04-06 12:23:03.401993,DF:99:1C:50:22:47,-71,ESP32_1
2022-04-06 12:23:04.148150,D8:01:00:07:6B:5C,-93,ESP32_2
2022-04-06 12:23:05.341205,D8:01:00:07:6B:5C,-89,ESP32_6
2022-04-06 12:23:05.470565,DC:2C:6E:18:84:EB,-88,ESP32_5
2022-04-06 12:23:05.537856,D8:01:00:07:6B:5C,-81,ESP32_3
2022-04-06 12:23:05.625142,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:23:05.838803,DF:99:1C:50:22:47,-93,ESP32_6
2022-04-06 12:23:06.090015,DF:99:1C:50:22:47,-81,ESP32_1
2022-04-06 12:23:06.374938,DC:2C:6E:18:84:EB,-90,ESP32_6
2022-04-06 12:23:06.469625,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:23:07.944850,D8:01:00:07:6B:5C,-80,ESP32_1
2022-04-06 12:23:08.108931,D8:01:00:07:6B:5C,-79,ESP32_6
2022-04-06 12:23:08.302374,D8:01:00:07:6B:5C,-89,ESP32_3
2022-04-06 12:23:08.350514,DC:2C:6E:18:84:EB,-92,ESP32_2
2022-04-06 12:23:09.450862,DC:2C:6E:18:84:EB,-97,ESP32_2
2022-04-06 12:23:10.428675,DC:2C:6E:18:84:EB,-89,ESP32_3
2022-04-06 12:23:11.417410,DC:2C:6E:18:84:EB,-89,ESP32_3
2022-04-06 12:23:11.422731,DC:2C:6E:18:84:EB,-68,ESP32_1
2022-04-06 12:23:11.471918,DC:2C:6E:18:84:EB,-79,ESP32_6
2022-04-06 12:23:11.810596,D8:01:00:07:6B:5C,-67,ESP32_6
2022-04-06 12:23:11.865597,D8:01:00:07:6B:5C,-86,ESP32_1
2022-04-06 12:23:13.400786,DF:99:1C:50:22:47,-96,ESP32_5
2022-04-06 12:23:14.377855,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:23:14.544204,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:23:15.373505,DC:2C:6E:18:84:EB,-93,ESP32_1
2022-04-06 12:23:15.687270,D8:01:00:07:6B:5C,-90,ESP32_6
2022-04-06 12:23:15.689024,D8:01:00:07:6B:5C,-81,ESP32_1
2022-04-06 12:23:18.316710,D8:01:00:07:6B:5C,-81,ESP32_6
2022-04-06 12:23:18.332828,D8:01:00:07:6B:5C,-86,ESP32_1
2022-04-06 12:23:18.435277,D8:01:00:07:6B:5C,-78,ESP32_3
2022-04-06 12:23:20.891147,D8:01:00:07:6B:5C,-89,ESP32_1
2022-04-06 12:23:21.140347,DF:99:1C:50:22:47,-85,ESP32_1
2022-04-06 12:23:23.444596,DC:2C:6E:18:84:EB,-90,ESP32_6
2022-04-06 12:23:23.482617,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:23:23.648816,DC:2C:6E:18:84:EB,-84,ESP32_3
2022-04-06 12:23:23.776486,DF:99:1C:50:22:47,-85,ESP32_6
2022-04-06 12:23:24.366972,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:23:24.780719,D8:01:00:07:6B:5C,-86,ESP32_1
2022-04-06 12:23:24.783444,D8:01:00:07:6B:5C,-92,ESP32_3
2022-04-06 12:23:27.270648,D8:01:00:07:6B:5C,-96,ESP32_5
2022-04-06 12:23:27.480791,D8:01:00:07:6B:5C,-83,ESP32_3
2022-04-06 12:23:28.406819,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:23:28.665702,DC:2C:6E:18:84:EB,-89,ESP32_3
2022-04-06 12:23:28.871525,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:23:31.266129,D8:01:00:07:6B:5C,-84,ESP32_6
2022-04-06 12:23:31.336920,D8:01:00:07:6B:5C,-85,ESP32_3
2022-04-06 12:23:32.343711,D8:01:00:07:6B:5C,-83,ESP32_1
2022-04-06 12:23:32.343955,D8:01:00:07:6B:5C,-81,ESP32_6
2022-04-06 12:23:32.507232,DC:2C:6E:18:84:EB,-74,ESP32_1
2022-04-06 12:23:32.667956,D8:01:00:07:6B:5C,-82,ESP32_3
2022-04-06 12:23:33.478390,DC:2C:6E:18:84:EB,-84,ESP32_6
2022-04-06 12:23:33.537295,D8:01:00:07:6B:5C,-91,ESP32_5
2022-04-06 12:23:33.983673,DF:99:1C:50:22:47,-93,ESP32_6
2022-04-06 12:23:34.915026,D8:01:00:07:6B:5C,-89,ESP32_6
2022-04-06 12:23:34.959702,D8:01:00:07:6B:5C,-92,ESP32_5
2022-04-06 12:23:36.405949,DC:2C:6E:18:84:EB,-98,ESP32_2
2022-04-06 12:23:36.447161,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:23:36.545641,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:23:36.678432,DC:2C:6E:18:84:EB,-88,ESP32_3
