created_at,mac,rssi,interface
2022-04-06 12:23:37.302641,D8:01:00:07:6B:5C,-87,ESP32_3
2022-04-06 12:23:37.404429,D8:01:00:07:6B:5C,-79,ESP32_1
2022-04-06 12:23:37.461192,DC:2C:6E:18:84:EB,-82,ESP32_6
2022-04-06 12:23:37.483700,DC:2C:6E:18:84:EB,-81,ESP32_3
2022-04-06 12:23:37.487984,DC:2C:6E:18:84:EB,-78,ESP32_1
2022-04-06 12:23:39.219123,DF:99:1C:50:22:47,-80,ESP32_1
2022-04-06 12:23:39.389073,DC:2C:6E:18:84:EB,-97,ESP32_7
2022-04-06 12:23:39.845191,D8:01:00:07:6B:5C,-81,ESP32_6
2022-04-06 12:23:39.969556,D8:01:00:07:6B:5C,-82,ESP32_1
2022-04-06 12:23:40.032297,D8:01:00:07:6B:5C,-91,ESP32_3
2022-04-06 12:23:41.473382,DC:2C:6E:18:84:EB,-81,ESP32_1
2022-04-06 12:23:41.481341,DC:2C:6E:18:84:EB,-82,ESP32_6
2022-04-06 12:23:42.532153,D8:01:00:07:6B:5C,-87,ESP32_5
2022-04-06 12:23:43.788928,D8:01:00:07:6B:5C,-83,ESP32_6
2022-04-06 12:23:43.939264,D8:01:00:07:6B:5C,-88,ESP32_3
2022-04-06 12:23:44.468144,DC:2C:6E:18:84:EB,-96,ESP32_7
2022-04-06 12:23:45.471161,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:23:45.473941,DC:2C:6E:18:84:EB,-86,ESP32_3
2022-04-06 12:23:45.477828,DC:2C:6E:18:84:EB,-85,ESP32_1
2022-04-06 12:23:46.435301,D8:01:00:07:6B:5C,-93,ESP32_1
2022-04-06 12:23:46.440238,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:23:47.970846,D8:01:00:07:6B:5C,-83,ESP32_1
2022-04-06 12:23:50.371030,DC:2C:6E:18:84:EB,-84,ESP32_1
2022-04-06 12:23:50.475970,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:23:50.614981,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:23:52.827125,D8:01:00:07:6B:5C,-85,ESP32_6
2022-04-06 12:23:54.626026,DF:99:1C:50:22:47,-84,ESP32_1
2022-04-06 12:23:55.399330,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:23:55.403191,DC:2C:6E:18:84:EB,-85,ESP32_1
2022-04-06 12:23:55.530131,D8:01:00:07:6B:5C,-93,ESP32_5
2022-04-06 12:23:56.828576,D8:01:00:07:6B:5C,-81,ESP32_1
2022-04-06 12:23:56.853670,D8:01:00:07:6B:5C,-86,ESP32_3
2022-04-06 12:23:58.475791,DC:2C:6E:18:84:EB,-84,ESP32_1
2022-04-06 12:23:58.508692,DC:2C:6E:18:84:EB,-89,ESP32_6
2022-04-06 12:23:58.574017,DC:2C:6E:18:84:EB,-81,ESP32_3
2022-04-06 12:23:59.514520,D8:01:00:07:6B:5C,-83,ESP32_1
2022-04-06 12:23:59.524948,DC:2C:6E:18:84:EB,-88,ESP32_1
2022-04-06 12:23:59.657319,D8:01:00:07:6B:5C,-87,ESP32_3
2022-04-06 12:23:59.737095,DC:2C:6E:18:84:EB,-91,ESP32_3
2022-04-06 12:24:01.484710,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:02.497347,DC:2C:6E:18:84:EB,-91,ESP32_6
2022-04-06 12:24:03.270216,D8:01:00:07:6B:5C,-89,ESP32_1
2022-04-06 12:24:03.505407,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:24:03.825337,DC:2C:6E:18:84:EB,-87,ESP32_3
2022-04-06 12:24:05.941809,D8:01:00:07:6B:5C,-90,ESP32_3
2022-04-06 12:24:07.467873,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:24:07.625888,DC:2C:6E:18:84:EB,-92,ESP32_3
2022-04-06 12:24:08.295914,D8:01:00:07:6B:5C,-95,ESP32_6
2022-04-06 12:24:08.494788,DC:2C:6E:18:84:EB,-84,ESP32_1
2022-04-06 12:24:12.095526,D8:01:00:07:6B:5C,-87,ESP32_6
2022-04-06 12:24:12.514113,DC:2C:6E:18:84:EB,-84,ESP32_3
2022-04-06 12:24:12.536357,DC:2C:6E:18:84:EB,-83,ESP32_6
2022-04-06 12:24:12.609404,DF:99:1C:50:22:47,-83,ESP32_1
2022-04-06 12:24:12.926114,DF:99:1C:50:22:47,-97,ESP32_3
2022-04-06 12:24:14.700164,D8:01:00:07:6B:5C,-95,ESP32_5
2022-04-06 12:24:16.385392,DC:2C:6E:18:84:EB,-89,ESP32_6
2022-04-06 12:24:17.430872,DC:2C:6E:18:84:EB,-91,ESP32_6
2022-04-06 12:24:17.511360,DC:2C:6E:18:84:EB,-82,ESP32_1
2022-04-06 12:24:17.604622,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:24:18.638656,D8:01:00:07:6B:5C,-81,ESP32_1
2022-04-06 12:24:19.485792,DC:2C:6E:18:84:EB,-95,ESP32_5
2022-04-06 12:24:20.489341,DC:2C:6E:18:84:EB,-81,ESP32_1
2022-04-06 12:24:20.492765,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:24:20.508390,DC:2C:6E:18:84:EB,-90,ESP32_3
2022-04-06 12:24:21.155175,D8:01:00:07:6B:5C,-95,ESP32_5
2022-04-06 12:24:21.429941,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:24:21.503854,DC:2C:6E:18:84:EB,-94,ESP32_3
2022-04-06 12:24:21.726366,DC:2C:6E:18:84:EB,-81,ESP32_1
2022-04-06 12:24:23.571515,D8:01:00:07:6B:5C,-82,ESP32_6
2022-04-06 12:24:25.408593,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:25.441910,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:24:26.120937,D8:01:00:07:6B:5C,-76,ESP32_6
2022-04-06 12:24:26.312288,D8:01:00:07:6B:5C,-83,ESP32_3
2022-04-06 12:24:26.412184,D8:01:00:07:6B:5C,-71,ESP32_1
2022-04-06 12:24:26.417482,DC:2C:6E:18:84:EB,-94,ESP32_6
2022-04-06 12:24:26.717708,DC:2C:6E:18:84:EB,-82,ESP32_1
2022-04-06 12:24:27.481209,D8:01:00:07:6B:5C,-73,ESP32_1
2022-04-06 12:24:29.831771,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:24:30.430179,DC:2C:6E:18:84:EB,-82,ESP32_6
2022-04-06 12:24:30.437490,DC:2C:6E:18:84:EB,-88,ESP32_3
2022-04-06 12:24:30.613297,DC:2C:6E:18:84:EB,-88,ESP32_1
2022-04-06 12:24:34.420224,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:34.437970,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:24:34.707248,DC:2C:6E:18:84:EB,-97,ESP32_3
2022-04-06 12:24:36.379248,D8:01:00:07:6B:5C,-96,ESP32_2
2022-04-06 12:24:37.819152,D8:01:00:07:6B:5C,-92,ESP32_3
2022-04-06 12:24:38.697020,DF:99:1C:50:22:47,-82,ESP32_1
2022-04-06 12:24:38.798706,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:24:38.948415,D8:01:00:07:6B:5C,-88,ESP32_6
2022-04-06 12:24:39.521446,DC:2C:6E:18:84:EB,-91,ESP32_1
2022-04-06 12:24:39.522114,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:40.194362,D8:01:00:07:6B:5C,-93,ESP32_5
2022-04-06 12:24:44.644573,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:24:46.619907,D8:01:00:07:6B:5C,-72,ESP32_1
2022-04-06 12:24:47.552091,DC:2C:6E:18:84:EB,-82,ESP32_1
2022-04-06 12:24:48.484609,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:49.274789,D8:01:00:07:6B:5C,-87,ESP32_2
2022-04-06 12:24:50.603076,D8:01:00:07:6B:5C,-96,ESP32_3
2022-04-06 12:24:50.606250,D8:01:00:07:6B:5C,-76,ESP32_1
2022-04-06 12:24:51.250090,DF:99:1C:50:22:47,-83,ESP32_1
2022-04-06 12:24:51.304379,DF:99:1C:50:22:47,-85,ESP32_6
2022-04-06 12:24:51.451479,DC:2C:6E:18:84:EB,-83,ESP32_6
2022-04-06 12:24:51.720546,DC:2C:6E:18:84:EB,-88,ESP32_3
2022-04-06 12:24:52.419345,DC:2C:6E:18:84:EB,-73,ESP32_1
2022-04-06 12:24:52.437650,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:24:53.221148,D8:01:00:07:6B:5C,-93,ESP32_3
2022-04-06 12:24:54.022905,DF:99:1C:50:22:47,-96,ESP32_3
2022-04-06 12:24:55.633110,D8:01:00:07:6B:5C,-93,ESP32_2
2022-04-06 12:24:55.645729,D8:01:00:07:6B:5C,-90,ESP32_7
2022-04-06 12:24:56.537562,DC:2C:6E:18:84:EB,-92,ESP32_3
2022-04-06 12:24:56.544022,DC:2C:6E:18:84:EB,-72,ESP32_1
2022-04-06 12:24:57.056773,D8:01:00:07:6B:5C,-80,ESP32_1
2022-04-06 12:24:58.446310,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:24:59.416517,DC:2C:6E:18:84:EB,-98,ESP32_5
2022-04-06 12:24:59.508965,D8:01:00:07:6B:5C,-89,ESP32_1
2022-04-06 12:25:00.459550,DC:2C:6E:18:84:EB,-82,ESP32_6
2022-04-06 12:25:00.473008,DC:2C:6E:18:84:EB,-87,ESP32_3
2022-04-06 12:25:00.516937,DC:2C:6E:18:84:EB,-71,ESP32_1
2022-04-06 12:25:01.539951,DC:2C:6E:18:84:EB,-80,ESP32_1
2022-04-06 12:25:01.561109,DC:2C:6E:18:84:EB,-82,ESP32_6
2022-04-06 12:25:03.388734,D8:01:00:07:6B:5C,-98,ESP32_1
2022-04-06 12:25:03.547200,DC:2C:6E:18:84:EB,-98,ESP32_2
2022-04-06 12:25:04.456238,DC:2C:6E:18:84:EB,-95,ESP32_5
2022-04-06 12:25:05.465041,DC:2C:6E:18:84:EB,-87,ESP32_6
2022-04-06 12:25:05.547913,DC:2C:6E:18:84:EB,-80,ESP32_1
2022-04-06 12:25:06.295242,D8:01:00:07:6B:5C,-80,ESP32_1
2022-04-06 12:25:08.571641,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:25:08.669354,D8:01:00:07:6B:5C,-91,ESP32_5
2022-04-06 12:25:08.671786,D8:01:00:07:6B:5C,-94,ESP32_2
2022-04-06 12:25:09.655920,DC:2C:6E:18:84:EB,-75,ESP32_1
2022-04-06 12:25:09.922723,D8:01:00:07:6B:5C,-90,ESP32_7
2022-04-06 12:25:09.931642,D8:01:00:07:6B:5C,-86,ESP32_3
2022-04-06 12:25:10.564477,DC:2C:6E:18:84:EB,-78,ESP32_6
2022-04-06 12:25:11.928413,DF:99:1C:50:22:47,-92,ESP32_1
2022-04-06 12:25:12.325347,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:25:13.539886,DC:2C:6E:18:84:EB,-77,ESP32_6
2022-04-06 12:25:13.578410,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:25:14.404388,DF:99:1C:50:22:47,-94,ESP32_7
2022-04-06 12:25:14.472331,DC:2C:6E:18:84:EB,-81,ESP32_1
2022-04-06 12:25:17.548434,DC:2C:6E:18:84:EB,-96,ESP32_5
2022-04-06 12:25:18.628659,DC:2C:6E:18:84:EB,-74,ESP32_1
2022-04-06 12:25:22.543335,DC:2C:6E:18:84:EB,-96,ESP32_6
2022-04-06 12:25:22.636978,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:25:23.665790,DC:2C:6E:18:84:EB,-79,ESP32_1
2022-04-06 12:25:27.373414,DF:99:1C:50:22:47,-88,ESP32_3
2022-04-06 12:25:27.562125,DC:2C:6E:18:84:EB,-95,ESP32_6
2022-04-06 12:25:28.022025,D8:01:00:07:6B:5C,-96,ESP32_1
2022-04-06 12:25:30.153569,D8:01:00:07:6B:5C,-84,ESP32_7
2022-04-06 12:25:30.478299,DC:2C:6E:18:84:EB,-95,ESP32_5
2022-04-06 12:25:31.744533,D8:01:00:07:6B:5C,-91,ESP32_1
2022-04-06 12:25:31.871768,DC:2C:6E:18:84:EB,-78,ESP32_1
2022-04-06 12:25:32.505876,DC:2C:6E:18:84:EB,-77,ESP32_1
2022-04-06 12:25:32.571418,DC:2C:6E:18:84:EB,-88,ESP32_6
2022-04-06 12:25:34.077537,D8:01:00:07:6B:5C,-72,ESP32_7
2022-04-06 12:25:34.605054,DC:2C:6E:18:84:EB,-88,ESP32_1
2022-04-06 12:25:34.689794,DC:2C:6E:18:84:EB,-94,ESP32_5
2022-04-06 12:25:35.490176,DC:2C:6E:18:84:EB,-90,ESP32_7
2022-04-06 12:25:35.587734,DC:2C:6E:18:84:EB,-95,ESP32_6
2022-04-06 12:25:35.677025,DC:2C:6E:18:84:EB,-90,ESP32_5
2022-04-06 12:25:35.678908,DC:2C:6E:18:84:EB,-97,ESP32_3
2022-04-06 12:25:36.487874,DC:2C:6E:18:84:EB,-96,ESP32_6
2022-04-06 12:25:38.113619,D8:01:00:07:6B:5C,-91,ESP32_1
2022-04-06 12:25:38.452622,DC:2C:6E:18:84:EB,-93,ESP32_7
2022-04-06 12:25:38.547510,DC:2C:6E:18:84:EB,-91,ESP32_2
2022-04-06 12:25:39.163352,D8:01:00:07:6B:5C,-98,ESP32_7
2022-04-06 12:25:40.467278,DC:2C:6E:18:84:EB,-95,ESP32_6
2022-04-06 12:25:42.672758,DC:2C:6E:18:84:EB,-93,ESP32_7
2022-04-06 12:25:43.080472,D8:01:00:07:6B:5C,-98,ESP32_5
2022-04-06 12:25:43.477898,DC:2C:6E:18:84:EB,-95,ESP32_7
2022-04-06 12:25:44.498897,DC:2C:6E:18:84:EB,-88,ESP32_1
2022-04-06 12:25:44.583782,DC:2C:6E:18:84:EB,-91,ESP32_5
2022-04-06 12:25:45.465396,DC:2C:6E:18:84:EB,-87,ESP32_1
2022-04-06 12:25:45.630241,D8:01:00:07:6B:5C,-89,ESP32_7
2022-04-06 12:25:47.050746,D8:01:00:07:6B:5C,-89,ESP32_1
2022-04-06 12:25:49.562979,DC:2C:6E:18:84:EB,-85,ESP32_1
2022-04-06 12:25:49.565043,DC:2C:6E:18:84:EB,-93,ESP32_6
2022-04-06 12:25:52.163768,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:25:52.608181,DC:2C:6E:18:84:EB,-92,ESP32_5
2022-04-06 12:25:53.579054,DC:2C:6E:18:84:EB,-96,ESP32_3
2022-04-06 12:25:54.535416,DC:2C:6E:18:84:EB,-91,ESP32_1
2022-04-06 12:25:55.534988,DC:2C:6E:18:84:EB,-84,ESP32_7
2022-04-06 12:25:55.963324,D8:01:00:07:6B:5C,-95,ESP32_8
2022-04-06 12:25:56.482234,DC:2C:6E:18:84:EB,-96,ESP32_8
2022-04-06 12:25:56.500048,DC:2C:6E:18:84:EB,-84,ESP32_7
2022-04-06 12:25:56.579102,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:25:57.538255,DC:2C:6E:18:84:EB,-95,ESP32_8
2022-04-06 12:25:57.584513,DC:2C:6E:18:84:EB,-99,ESP32_6
2022-04-06 12:25:57.610322,DC:2C:6E:18:84:EB,-92,ESP32_2
2022-04-06 12:25:58.524803,DC:2C:6E:18:84:EB,-85,ESP32_1
2022-04-06 12:25:59.852821,D8:01:00:07:6B:5C,-83,ESP32_1
2022-04-06 12:26:00.480317,DC:2C:6E:18:84:EB,-89,ESP32_7
2022-04-06 12:26:00.567295,DC:2C:6E:18:84:EB,-91,ESP32_8
2022-04-06 12:26:01.613929,DC:2C:6E:18:84:EB,-88,ESP32_7
2022-04-06 12:26:02.270109,D8:01:00:07:6B:5C,-87,ESP32_1
2022-04-06 12:26:02.586801,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:26:03.533476,DC:2C:6E:18:84:EB,-90,ESP32_1
2022-04-06 12:26:03.654446,D8:01:00:07:6B:5C,-84,ESP32_7
2022-04-06 12:26:04.982903,D8:01:00:07:6B:5C,-88,ESP32_7
2022-04-06 12:26:05.483152,DC:2C:6E:18:84:EB,-91,ESP32_8
2022-04-06 12:26:06.101213,DF:99:1C:50:22:47,-85,ESP32_7
2022-04-06 12:26:06.584700,DC:2C:6E:18:84:EB,-85,ESP32_1
2022-04-06 12:26:06.664049,DC:2C:6E:18:84:EB,-94,ESP32_3
2022-04-06 12:26:07.533787,DC:2C:6E:18:84:EB,-90,ESP32_1
2022-04-06 12:26:08.479799,DF:99:1C:50:22:47,-77,ESP32_7
2022-04-06 12:26:08.766440,D8:01:00:07:6B:5C,-90,ESP32_2
2022-04-06 12:26:09.480212,DC:2C:6E:18:84:EB,-83,ESP32_7
2022-04-06 12:26:09.482450,DC:2C:6E:18:84:EB,-97,ESP32_5
2022-04-06 12:26:10.509288,DC:2C:6E:18:84:EB,-93,ESP32_8
2022-04-06 12:26:11.251350,D8:01:00:07:6B:5C,-93,ESP32_8
2022-04-06 12:26:13.776915,DF:99:1C:50:22:47,-81,ESP32_7
2022-04-06 12:26:13.784095,D8:01:00:07:6B:5C,-89,ESP32_8
2022-04-06 12:26:14.999436,D8:01:00:07:6B:5C,-87,ESP32_8
2022-04-06 12:26:15.046690,D8:01:00:07:6B:5C,-92,ESP32_7
2022-04-06 12:26:15.902418,DC:2C:6E:18:84:EB,-83,ESP32_1
2022-04-06 12:26:17.557426,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:26:17.591690,D8:01:00:07:6B:5C,-81,ESP32_8
2022-04-06 12:26:18.526232,DC:2C:6E:18:84:EB,-83,ESP32_7
2022-04-06 12:26:19.519190,DC:2C:6E:18:84:EB,-77,ESP32_7
2022-04-06 12:26:19.601073,DC:2C:6E:18:84:EB,-87,ESP32_2
2022-04-06 12:26:22.500459,DC:2C:6E:18:84:EB,-88,ESP32_7
2022-04-06 12:26:22.508793,DC:2C:6E:18:84:EB,-92,ESP32_8
2022-04-06 12:26:22.581421,DC:2C:6E:18:84:EB,-96,ESP32_2
2022-04-06 12:26:22.816072,D8:01:00:07:6B:5C,-89,ESP32_7
2022-04-06 12:26:23.525235,DC:2C:6E:18:84:EB,-78,ESP32_7
2022-04-06 12:26:23.589671,DC:2C:6E:18:84:EB,-96,ESP32_5
2022-04-06 12:26:23.609567,DC:2C:6E:18:84:EB,-90,ESP32_2
2022-04-06 12:26:24.127842,D8:01:00:07:6B:5C,-92,ESP32_7
2022-04-06 12:26:25.572789,D8:01:00:07:6B:5C,-95,ESP32_2
2022-04-06 12:26:27.936178,D8:01:00:07:6B:5C,-91,ESP32_2
2022-04-06 12:26:28.593175,DC:2C:6E:18:84:EB,-97,ESP32_6
2022-04-06 12:26:28.682346,DC:2C:6E:18:84:EB,-84,ESP32_1
2022-04-06 12:26:28.714013,DC:2C:6E:18:84:EB,-88,ESP32_7
2022-04-06 12:26:29.761962,DC:2C:6E:18:84:EB,-90,ESP32_1
2022-04-06 12:26:30.499474,D8:01:00:07:6B:5C,-85,ESP32_8
2022-04-06 12:26:30.564481,D8:01:00:07:6B:5C,-91,ESP32_2
2022-04-06 12:26:31.553977,DC:2C:6E:18:84:EB,-93,ESP32_7
2022-04-06 12:26:31.695194,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:26:32.599631,DC:2C:6E:18:84:EB,-94,ESP32_7
2022-04-06 12:26:32.617652,DC:2C:6E:18:84:EB,-99,ESP32_2
2022-04-06 12:26:33.733687,DC:2C:6E:18:84:EB,-92,ESP32_1
2022-04-06 12:26:36.619578,DC:2C:6E:18:84:EB,-91,ESP32_8
2022-04-06 12:26:36.949017,D8:01:00:07:6B:5C,-91,ESP32_2
2022-04-06 12:26:38.617745,DC:2C:6E:18:84:EB,-91,ESP32_1
2022-04-06 12:26:39.405770,DF:99:1C:50:22:47,-91,ESP32_8
2022-04-06 12:26:39.589682,DF:99:1C:50:22:47,-89,ESP32_2
2022-04-06 12:26:40.825017,D8:01:00:07:6B:5C,-87,ESP32_8
2022-04-06 12:26:40.828430,D8:01:00:07:6B:5C,-83,ESP32_2
2022-04-06 12:26:42.031907,DF:99:1C:50:22:47,-97,ESP32_7
2022-04-06 12:26:42.190246,D8:01:00:07:6B:5C,-86,ESP32_1
2022-04-06 12:26:43.416404,D8:01:00:07:6B:5C,-84,ESP32_8
2022-04-06 12:26:43.465517,D8:01:00:07:6B:5C,-82,ESP32_2
2022-04-06 12:26:43.591781,D8:01:00:07:6B:5C,-91,ESP32_7
2022-04-06 12:26:44.584763,DC:2C:6E:18:84:EB,-95,ESP32_8
2022-04-06 12:26:44.777003,D8:01:00:07:6B:5C,-90,ESP32_1
2022-04-06 12:26:45.622801,DC:2C:6E:18:84:EB,-95,ESP32_8
2022-04-06 12:26:45.624984,DF:99:1C:50:22:47,-88,ESP32_8
2022-04-06 12:26:45.760400,DC:2C:6E:18:84:EB,-94,ESP32_2
2022-04-06 12:26:47.262613,D8:01:00:07:6B:5C,-84,ESP32_8
2022-04-06 12:26:47.301114,D8:01:00:07:6B:5C,-88,ESP32_2
2022-04-06 12:26:50.626418,DC:2C:6E:18:84:EB,-93,ESP32_2
2022-04-06 12:26:51.251178,D8:01:00:07:6B:5C,-96,ESP32_1
2022-04-06 12:26:51.582843,DC:2C:6E:18:84:EB,-93,ESP32_1
2022-04-06 12:26:52.599801,DC:2C:6E:18:84:EB,-86,ESP32_8
2022-04-06 12:26:55.731818,DC:2C:6E:18:84:EB,-91,ESP32_1
2022-04-06 12:26:57.544028,DF:99:1C:50:22:47,-97,ESP32_8
2022-04-06 12:26:57.596472,DF:99:1C:50:22:47,-95,ESP32_7
2022-04-06 12:26:58.627972,DC:2C:6E:18:84:EB,-92,ESP32_8
2022-04-06 12:26:58.634697,DC:2C:6E:18:84:EB,-89,ESP32_2
2022-04-06 12:26:58.657129,D8:01:00:07:6B:5C,-93,ESP32_8
2022-04-06 12:26:59.638334,DC:2C:6E:18:84:EB,-95,ESP32_1
2022-04-06 12:26:59.691147,DC:2C:6E:18:84:EB,-97,ESP32_8
2022-04-06 12:26:59.945928,D8:01:00:07:6B:5C,-95,ESP32_1
